"method","loc","cyclo","calls","nbd","param"
"edu.umd.cs.findbugs.PluginLoader.findMessageNode(List<Document> messageCollectionList, String xpath, String missingMsg)",9,3,1,5,3
"edu.umd.cs.findbugs.OpcodeStack$Item.getHttpParameterName()",9,3,1,5,0
"edu.umd.cs.findbugs.OpcodeStack$Item.getSpecialKindForAbs()",9,3,1,5,0
"edu.umd.cs.findbugs.OpcodeStack$Item.getSpecialKindForRemainder()",9,3,1,5,0
"edu.umd.cs.findbugs.OpcodeStack$Item.isNonNegative()",9,3,1,5,0
"edu.umd.cs.findbugs.detect.RedundantConditions.normalize(String condition)",8,3,6,5,1
"edu.umd.cs.findbugs.ba.SourceInfoMap$MethodDescriptor.equals(Object obj)",8,3,5,5,1
"edu.umd.cs.findbugs.PluginLoader.findMessageText(List<Document> messageCollectionList, String xpath, String missingMsg)",8,3,3,5,3
"edu.umd.cs.findbugs.OpcodeStack$Item.getInjectionPC()",8,3,1,5,0
"edu.umd.cs.findbugs.DetectorFactoryCollection.addPluginUpdateListener(PluginUpdateListener listener)",7,3,4,5,1
"edu.umd.cs.findbugs.ba.SourceInfoMap$FieldDescriptor.equals(Object obj)",7,3,4,5,1
"edu.umd.cs.findbugs.BugInstance.getPrimaryLocalVariableAnnotation()",7,3,0,5,0
"edu.umd.cs.findbugs.detect.MutableStaticFields.isCollection(String signature)",6,3,6,5,1
"edu.umd.cs.findbugs.DetectorFactoryCollection.combine(Collection<Plugin> enabled)",6,3,2,5,1
"edu.umd.cs.findbugs.DetectorFactoryCollection.jawsDebugMessage(String message)",6,3,2,5,1
"edu.umd.cs.findbugs.PluginLoader.loadPlugins(File home)",5,3,4,5,1
"edu.umd.cs.findbugs.detect.FindRefComparison.addEqualsCheck(String type, int pc)",5,3,2,5,2
"edu.umd.cs.findbugs.OpcodeStack$Item.getSize()",5,3,2,5,0
"edu.umd.cs.findbugs.BugInstance.setFirstVersion(long firstVersion)",5,3,0,5,1
"edu.umd.cs.findbugs.BugInstance.setLastVersion(long lastVersion)",5,3,0,5,1
"edu.umd.cs.findbugs.DiscoverSourceDirectories.main(String[] args)",110,3,12,4,1
"edu.umd.cs.findbugs.gui2.BugTreeModel.rebuild()",53,3,6,4,0
"edu.umd.cs.findbugs.SortedBugCollection.doReadXML(@WillClose Reader reader, @CheckForNull File base)",39,3,20,4,2
"edu.umd.cs.findbugs.ProjectStats.addClass(@DottedClassName String className, @CheckForNull String sourceFile, boolean isInterface, int size, boolean updatePackageStats)",34,3,4,4,5
"edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder.addWorkListItemsForExtDir(LinkedList<WorkListItem> workList, String extDir)",31,3,4,4,2
"edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder.parseClassName(ICodeBaseEntry entry)",30,3,13,4,1
"edu.umd.cs.findbugs.ba.Frame.getArgumentSet(InvokeInstruction invokeInstruction, ConstantPoolGen cpg, DataflowValueChooser<ValueType> chooser)",28,3,5,4,3
"edu.umd.cs.findbugs.gui2.SourceCodeDisplay.getDocument(SourceLineAnnotation source)",27,3,12,4,1
"edu.umd.cs.findbugs.ba.AnnotationDatabase.addMethodAnnotation(@DottedClassName String cName, String mName, String mSig, boolean isStatic, AnnotationEnum annotation)",26,3,4,4,5
"edu.umd.cs.findbugs.ba.Hierarchy.findMethod(JavaClass[] classList, String methodName, String methodSig, JavaClassAndMethodChooser chooser)",26,3,1,4,4
"edu.umd.cs.findbugs.detect.ResolveAllReferences.compute()",23,3,12,4,0
"edu.umd.cs.findbugs.detect.BuildStringPassthruGraph$StringPassthruDatabase.findLinkedMethods(Set<MethodParameter> inputs)",23,3,10,4,1
"edu.umd.cs.findbugs.detect.FindNullDeref.getVariableAnnotation(Location location)",23,3,9,4,1
"edu.umd.cs.findbugs.ba.generic.GenericUtilities.getTypeParameters(String signature)",23,3,5,4,1
"edu.umd.cs.findbugs.ba.Hierarchy.isMonitorNotify(Instruction ins, ConstantPoolGen cpg)",23,3,4,4,2
"edu.umd.cs.findbugs.ba.Hierarchy.isMonitorWait(Instruction ins, ConstantPoolGen cpg)",23,3,4,4,2
"edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder.buildSystemCodebaseList()",22,3,6,4,0
"edu.umd.cs.findbugs.gui2.SorterTableColumnModel.moveColumn(int fromIndex, int toIndex)",21,3,12,4,2
"edu.umd.cs.findbugs.workflow.Filter$FilterCommandLine.getVersionNum(BugCollection collection, String val, boolean roundToLaterVersion)",20,3,14,4,3
"edu.umd.cs.findbugs.detect.FindNullDeref.reportNullDeref(WarningPropertySet<WarningProperty> propertySet, Location location, String type, int priority, @CheckForNull BugAnnotation variable)",20,3,12,4,5
"edu.umd.cs.findbugs.DiscoverSourceDirectories.buildClassPath(IClassPathBuilder builder, IClassFactory factory)",20,3,11,4,2
"edu.umd.cs.findbugs.detect.FindNullDeref.findPreviouslyDeadBlocks()",20,3,9,4,0
"edu.umd.cs.findbugs.ba.type.TypeFrameModelingVisitor.visitIFNONNULL(IFNONNULL obj)",20,3,6,4,1
"edu.umd.cs.findbugs.ba.type.TypeFrameModelingVisitor.visitIFNULL(IFNULL obj)",20,3,6,4,1
"edu.umd.cs.findbugs.ProjectStats.getClassStats(@DottedClassName String className)",20,3,4,4,1
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefSet.makeSameAs(UnconditionalValueDerefSet source)",19,3,9,4,1
"edu.umd.cs.findbugs.TextUICommandLine.handleAnalyzeFromFile(String filePath)",19,3,4,4,1
"edu.umd.cs.findbugs.TextUICommandLine.handleAuxClassPathFromFile(String filePath)",19,3,4,4,1
"edu.umd.cs.findbugs.gui2.MainFrame.setProjectChanged(boolean b)",19,3,3,4,1
"edu.umd.cs.findbugs.gui2.MainFrame.syncBugInformation()",18,3,17,4,0
"edu.umd.cs.findbugs.gui2.BugTreeModel.openPreviouslySelected(List<BugLeafNode> selected)",18,3,11,4,1
"edu.umd.cs.findbugs.ba.Hierarchy2.findFirstSuperMethod(XMethod m)",18,3,8,4,1
"edu.umd.cs.findbugs.gui2.SorterTableColumnModel.SorterTableColumnModel(Sortables[] columnHeaders)",18,3,8,4,1
"edu.umd.cs.findbugs.ba.CFG.getBlocksContainingInstructionWithOffset(int offset)",18,3,5,4,1
"edu.umd.cs.findbugs.Analyze.isDeepRemote(String refSig)",18,3,4,4,1
"edu.umd.cs.findbugs.DeepSubtypeAnalysis.isDeepRemote(String refSig)",18,3,4,4,1
"edu.umd.cs.findbugs.ba.vna.MergeTree.getInputSet(ValueNumber output)",18,3,4,4,1
"edu.umd.cs.findbugs.ba.URLClassPath.getURLProtocol(String urlString)",18,3,3,4,1
"edu.umd.cs.findbugs.ba.type.TypeFrameModelingVisitor.visitDUP(DUP obj)",17,3,8,4,1
"edu.umd.cs.findbugs.ba.CFG.getLocationsContainingInstructionWithOffset(int offset)",17,3,6,4,1
"edu.umd.cs.findbugs.gui2.MainFrame.openAnalysis(File f, SaveType saveType)",17,3,5,4,2
"edu.umd.cs.findbugs.detect.FindSqlInjection.FindSqlInjection(BugReporter bugReporter)",16,3,13,4,1
"edu.umd.cs.findbugs.detect.CheckTypeQualifiers.emitSourceWarning(String bugType, XMethod xMethod, TypeQualifierValue<?> typeQualifierValue, FlowValue backwardsFlowValue, TypeQualifierValueSet backwardsFact, SourceSinkInfo source, ValueNumber vn, Location location)",16,3,7,4,8
"edu.umd.cs.findbugs.ba.CFG.getBlocks(BitSet labelSet)",16,3,6,4,1
"edu.umd.cs.findbugs.ba.CFG.lookupBlockByLabel(int blockLabel)",16,3,4,4,1
"edu.umd.cs.findbugs.ba.CFG.lookupEdgeById(int id)",16,3,4,4,1
"edu.umd.cs.findbugs.workflow.Filter$FilterCommandLine.getBugLocation(BugInstance b)",16,3,4,4,1
"edu.umd.cs.findbugs.ba.ClassContext.dumpTypeDataflow(Method method, CFG cfg, TypeDataflow typeDataflow)",15,3,15,4,3
"edu.umd.cs.findbugs.ba.ClassContext.dumpLiveLocalStoreDataflow(MethodDescriptor method, CFG cfg, LiveLocalStoreDataflow dataflow)",15,3,11,4,3
"edu.umd.cs.findbugs.gui2.ProjectSettings.addFilters(FilterMatcher[] newFilters)",15,3,11,4,1
"edu.umd.cs.findbugs.ba.XFactory.createXMethod(MethodDescriptor desc)",15,3,7,4,1
"edu.umd.cs.findbugs.gui2.StackedFilterMatcher.equals(Object o)",15,3,5,4,1
"edu.umd.cs.findbugs.ba.Frame.popValue()",15,3,4,4,0
"edu.umd.cs.findbugs.classfile.impl.AnalysisCache.purgeAllMethodAnalysis()",15,3,4,4,0
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.getFullyQualifiedMethodName()",14,3,11,4,0
"edu.umd.cs.findbugs.gui2.MainFrame.newProject()",14,3,8,4,0
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.visitCode(Code obj)",14,3,6,4,1
"edu.umd.cs.findbugs.ba.URLClassPath.getClassPath()",14,3,5,4,0
"edu.umd.cs.findbugs.ba.Frame.getTopStackWords(ValueType[] valueList)",14,3,3,4,1
"edu.umd.cs.findbugs.util.TopologicalSort$Worker2.getScore(E e)",14,3,2,4,1
"edu.umd.cs.findbugs.gui2.BugSet.countFilteredBugs()",13,3,2,4,0
"edu.umd.cs.findbugs.ba.SourceFinder.getOrGuessSourceFile(SourceLineAnnotation source)",12,3,7,4,1
"edu.umd.cs.findbugs.detect.CheckExpectedWarnings.check(XField xfield, ClassDescriptor annotation, boolean expectWarnings, int priority)",12,3,6,4,4
"edu.umd.cs.findbugs.util.TopologicalSort$Worker2.removeVertex(E e)",12,3,6,4,1
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.getMethodSig()",12,3,2,4,0
"edu.umd.cs.findbugs.ba.type.TypeFrameModelingVisitor.modelNormalInstruction(Instruction ins, int numWordsConsumed, int numWordsProduced)",12,3,1,4,3
"edu.umd.cs.findbugs.detect.CheckExpectedWarnings.check(XMethod xmethod, ClassDescriptor annotation, boolean expectWarnings, int priority)",11,3,6,4,4
"edu.umd.cs.findbugs.ba.XFactory.profile()",11,3,6,4,0
"edu.umd.cs.findbugs.detect.InefficientInitializationInsideLoop.hasConstantArguments()",11,3,6,4,0
"edu.umd.cs.findbugs.detect.CheckExpectedWarnings.check(XClass xclass, ClassDescriptor annotation, boolean expectWarnings, int priority)",11,3,5,4,4
"edu.umd.cs.findbugs.detect.FindSqlInjection.isConstantStringLoad(Location location, ConstantPoolGen cpg)",11,3,4,4,2
"edu.umd.cs.findbugs.detect.FindNullDeref.catchesNull(ConstantPool constantPool, Code code, Location location)",11,3,3,4,3
"edu.umd.cs.findbugs.ba.generic.GenericUtilities.getString(Type type)",11,3,3,4,1
"edu.umd.cs.findbugs.detect.FindUninitializedGet.visit(Code obj)",11,3,3,4,1
"edu.umd.cs.findbugs.gui2.MainFrame.acquireDisplayWait()",11,3,3,4,0
"edu.umd.cs.findbugs.ba.jsr305.Analysis.addKnownTypeQualifiers(HashSet<? super TypeQualifierValue<?>> result, Collection<TypeQualifierAnnotation> applicableApplications)",11,3,1,4,2
"edu.umd.cs.findbugs.ProjectStats.toString()",10,3,9,4,0
"edu.umd.cs.findbugs.Analyze.getComponentClass(String refSig)",10,3,6,4,1
"edu.umd.cs.findbugs.DeepSubtypeAnalysis.getComponentClass(String refSig)",10,3,6,4,1
"edu.umd.cs.findbugs.detect.InfiniteLoop.isConstant(Item item0, BackwardsBranch bb)",10,3,3,4,2
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.getMethodName()",10,3,3,4,0
"edu.umd.cs.findbugs.detect.InfiniteLoop$Jump.equals(Object o)",10,3,2,4,1
"edu.umd.cs.findbugs.gui2.SorterTableColumnModel.getColumnIndexAtX(int XPosition)",10,3,2,4,1
"edu.umd.cs.findbugs.ProjectStats.clearBugCounts()",10,3,2,4,0
"edu.umd.cs.findbugs.ProjectStats.purgePackageStats()",10,3,2,4,0
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.getFieldName()",10,3,2,4,0
"edu.umd.cs.findbugs.detect.CheckTypeQualifiers.getSinkLocation(Iterable<? extends SourceSinkInfo> info)",10,3,1,4,1
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.getDottedFieldSig()",10,3,1,4,0
"edu.umd.cs.findbugs.detect.BuildCheckReturnAnnotationDatabase.handleClassElementValue(ClassElementValue value, Map<String,ElementValue> map, Target annotationTarget)",9,3,9,4,3
"edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder.dumpCodeBaseList(Iterator<? extends ICodeBase> i, String desc)",9,3,8,4,2
"edu.umd.cs.findbugs.detect.FindUninitializedGet.sawBranchTo(int target)",9,3,6,4,1
"edu.umd.cs.findbugs.ba.AnnotationDatabase.addDefaultAnnotation(Target target, String c, AnnotationEnum n)",9,3,5,4,3
"edu.umd.cs.findbugs.detect.FindUninitializedGet.visitAnnotation(String annotationClass, Map<String,ElementValue> map, boolean runtimeVisible)",9,3,4,4,3
"edu.umd.cs.findbugs.detect.InfiniteLoop.constantSince(Item item1, int branchTarget)",9,3,4,4,2
"edu.umd.cs.findbugs.ba.XFactory.intern(XClass c)",9,3,4,4,1
"edu.umd.cs.findbugs.tools.junit.JUnitJarRunner.run(TestSuite suite, String how)",9,3,3,4,2
"edu.umd.cs.findbugs.gui2.SorterTableColumnModel.orderUpdate()",9,3,3,4,0
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.getFullyQualifiedFieldName()",9,3,3,4,0
"edu.umd.cs.findbugs.SortedBugCollection.lookupFromUniqueId(String uniqueId)",9,3,2,4,1
"edu.umd.cs.findbugs.workflow.Filter.parsePriority(String argument)",9,3,2,4,1
"edu.umd.cs.findbugs.gui2.BugSet.filteredBugsNoCache()",9,3,2,4,0
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.getDottedMethodSig()",9,3,2,4,0
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.getFieldSig()",9,3,2,4,0
"edu.umd.cs.findbugs.ba.Hierarchy2.thisOrNothing(@CheckForNull XMethod m, JavaClassAndMethodChooser chooser)",9,3,1,4,2
"edu.umd.cs.findbugs.anttask.FindBugsTask.setBaselineBugs(File baselineBugs)",9,3,1,4,1
"edu.umd.cs.findbugs.anttask.FindBugsTask.setExcludeFilter(File filterFile)",9,3,1,4,1
"edu.umd.cs.findbugs.anttask.FindBugsTask.setIncludeFilter(File filterFile)",9,3,1,4,1
"edu.umd.cs.findbugs.detect.InfiniteRecursiveLoop.sawBranchTo(int target)",9,3,1,4,1
"edu.umd.cs.findbugs.ba.InnerClassAccessMap.toInt(byte b)",9,3,0,4,1
"edu.umd.cs.findbugs.visitclass.PreorderVisitor.toString()",8,3,12,4,0
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefSet.retainOnlyTheseValueNumbers(Collection<ValueNumber> valueNumbers)",8,3,8,4,1
"edu.umd.cs.findbugs.BugRanker.trimToMaxRank(BugCollection origCollection, int maxRank)",8,3,6,4,2
"edu.umd.cs.findbugs.ba.vna.MergeTree.getOutputSet(int valueNumber)",8,3,6,4,1
"edu.umd.cs.findbugs.ProjectPackagePrefixes.getProjects(@DottedClassName String className)",8,3,5,4,1
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefSet.getValueNumbersThatAreUnconditionallyDereferenced()",8,3,5,4,0
"edu.umd.cs.findbugs.detect.FindNullDeref.maxPC(Collection<Location> locs)",8,3,4,4,1
"edu.umd.cs.findbugs.detect.FindNullDeref.minPC(Collection<Location> locs)",8,3,4,4,1
"edu.umd.cs.findbugs.detect.InfiniteLoop$BackwardsBranch.BackwardsBranch(OpcodeStack stack, int from, int to)",8,3,3,4,3
"edu.umd.cs.findbugs.ba.CFG.getEdgeWithType(Iterator<Edge> iter, @Type int edgeType)",8,3,3,4,2
"edu.umd.cs.findbugs.gui2.BugSet.getBugsMatchingFilter(Matcher m)",8,3,3,4,1
"edu.umd.cs.findbugs.ba.BlockType.hashCode()",8,3,1,4,0
"edu.umd.cs.findbugs.detect.WrongMapIterator.handleStore(int storeRegister, int current)",8,3,0,4,2
"edu.umd.cs.findbugs.detect.InefficientInitializationInsideLoop.visitClassContext(ClassContext classContext)",7,3,8,4,1
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefSet.getDerefLocationSet(int vn)",7,3,5,4,1
"edu.umd.cs.findbugs.gui2.MainFrame.shouldDisplayIssue(BugInstance b)",7,3,5,4,1
"edu.umd.cs.findbugs.gui2.MainFrame.shouldDisplayIssueIgnoringPackagePrefixes(BugInstance b)",7,3,5,4,1
"edu.umd.cs.findbugs.SortedBugCollection.getMatching(BugInstance bugInstance)",7,3,4,4,1
"edu.umd.cs.findbugs.detect.BadlyOverriddenAdapter.visitAfter(JavaClass obj)",7,3,2,4,1
"edu.umd.cs.findbugs.anttask.FindBugsTask.setOutputFile(String outputFileName)",7,3,1,4,1
"edu.umd.cs.findbugs.gui2.SorterTableColumnModel.getOrderAfterDivider()",6,3,6,4,0
"edu.umd.cs.findbugs.gui2.MainFrame$MyCloudStatusListener.handleStateChange(SigninState oldState, SigninState state)",6,3,3,4,2
"edu.umd.cs.findbugs.detect.ConfusionBetweenInheritedAndOuterMethod.visit(Code obj)",6,3,3,4,1
"edu.umd.cs.findbugs.SortedBugCollection.getCloudLazily()",6,3,1,4,0
"edu.umd.cs.findbugs.gui2.BugTreeModel.checkSorter()",6,3,1,4,0
"edu.umd.cs.findbugs.gui2.MainFrame$MyCloudListener.issueUpdated(BugInstance bug)",5,3,5,4,1
"edu.umd.cs.findbugs.gui2.MainFrame.setSaveType(SaveType saveType)",5,3,1,4,1
"edu.umd.cs.findbugs.gui2.BugLoader.combineBugHistories()",48,3,14,3,0
"edu.umd.cs.findbugs.AddMessages.execute()",44,3,33,3,0
"edu.umd.cs.findbugs.anttask.AbstractFindBugsTask.execFindbugs()",43,3,26,3,0
"edu.umd.cs.findbugs.config.CommandLine.parse(String argv[], int minArgs, int maxArgs, String usage)",42,3,12,3,4
"edu.umd.cs.findbugs.ba.AnalysisContext.loadPropertyDatabaseFromResource(DatabaseType database, String resourceName, String description)",38,3,11,3,3
"edu.umd.cs.findbugs.ba.Dataflow.Dataflow(CFG cfg, AnalysisType analysis)",33,3,11,3,2
"edu.umd.cs.findbugs.ba.ch.Subtypes2.getFirstCommonSuperclass(ObjectType a, ObjectType b)",33,3,4,3,2
"edu.umd.cs.findbugs.log.Profiler$Profile.writeXML(XMLOutput xmlOutput)",32,3,23,3,1
"edu.umd.cs.findbugs.ba.ch.Subtypes2.getFirstCommonSuperclass(ReferenceType a, ReferenceType b)",32,3,4,3,2
"edu.umd.cs.findbugs.log.Profiler.report(Comparator<Class<?>> reportComparator, Filter filter, PrintStream stream)",30,3,17,3,3
"edu.umd.cs.findbugs.gui2.AnalyzingDialog.show(@Nonnull Project project, AnalysisCallback callback, boolean joinThread)",30,3,6,3,3
"edu.umd.cs.findbugs.gui2.AbstractSwingGuiCallback.showFormDialog(String message, String title, final List<FormItem> items)",29,3,12,3,3
"edu.umd.cs.findbugs.workflow.MineBugHistory.main(String[] args)",29,3,11,3,1
"edu.umd.cs.findbugs.ba.AnalysisContext.isTooBig(ClassDescriptor desc)",28,3,11,3,1
"edu.umd.cs.findbugs.gui2.AbstractSwingGuiCallback.createTextField(final List<FormItem> items, FormItem item)",28,3,6,3,2
"edu.umd.cs.findbugs.util.Strings.initializeUnescapePattern()",28,3,3,3,0
"edu.umd.cs.findbugs.gui2.MainFrameComponentFactory$InitializeGUI.setupOSX()",27,3,7,3,0
"edu.umd.cs.findbugs.workflow.Churn.main(String[] args)",26,3,10,3,1
"edu.umd.cs.findbugs.gui2.MainFrameTree$MyTreeExpansionListener.treeExpanded(TreeExpansionEvent event)",26,3,9,3,1
"edu.umd.cs.findbugs.model.ClassFeatureSet.transformSignature(String signature)",25,3,12,3,1
"edu.umd.cs.findbugs.cloud.AbstractCloud.createTask(final String name)",25,3,4,3,1
"edu.umd.cs.findbugs.props.WarningPropertyUtil.pcToLocation(ClassContext classContext, Method method, int pc)",24,3,6,3,3
"edu.umd.cs.findbugs.cloud.username.WebCloudNameLookup.checkAuthorized(URL response)",23,3,13,3,1
"edu.umd.cs.findbugs.ba.AnalysisContext.lookupClass(@Nonnull @DottedClassName String className)",23,3,7,3,1
"edu.umd.cs.findbugs.workflow.MergeSummarizeAndView.main(String[] argv)",23,3,7,3,1
"edu.umd.cs.findbugs.ba.vna.ValueNumberSourceInfo.getFromValueNumber(ClassContext classContext, Method method, Location location, int stackPos)",23,3,6,3,4
"edu.umd.cs.findbugs.ba.ch.Subtypes2.addSupertypeEdges(ClassVertex vertex, LinkedList<XClass> workList)",23,3,5,3,2
"edu.umd.cs.findbugs.ba.AnalysisContext.lookupSystemClass(@Nonnull String className)",23,3,3,3,1
"edu.umd.cs.findbugs.gui2.MainFrameComponentFactory.addLink(JComponent component, URL source)",22,3,7,3,2
"edu.umd.cs.findbugs.workflow.MineBugHistory.print(int width, boolean alignRight, PrintStream out, Object obj)",22,3,5,3,4
"edu.umd.cs.findbugs.detect.NoiseNullDeref.reportNullDeref(WarningPropertySet<WarningProperty> propertySet, Location location, String type, int priority, BugAnnotation cause, @CheckForNull BugAnnotation variable)",20,3,13,3,6
"edu.umd.cs.findbugs.detect.NoiseNullDeref.findPreviouslyDeadBlocks()",20,3,9,3,0
"edu.umd.cs.findbugs.gui2.AbstractSwingGuiCallback.createComboBox(final List<FormItem> items, FormItem item)",20,3,8,3,2
"edu.umd.cs.findbugs.ba.ch.Subtypes2.getAllSuperclassVertices(ClassVertex vertex)",20,3,5,3,1
"edu.umd.cs.findbugs.util.Util.runLogAtShutdown(Runnable r)",20,3,3,3,1
"edu.umd.cs.findbugs.visitclass.DismantleBytecode.getRefConstantOperand()",19,3,11,3,0
"edu.umd.cs.findbugs.detect.FindNonSerializableStoreIntoSession.visitClassContext(ClassContext classContext)",19,3,8,3,1
"edu.umd.cs.findbugs.ba.ch.Subtypes2.optionallyResolveClassVertex(ClassDescriptor classDescriptor)",19,3,5,3,1
"edu.umd.cs.findbugs.ba.type.TypeDataflow.getLocationAndFactForInstruction(int pc)",19,3,4,3,1
"edu.umd.cs.findbugs.filter.Filter.writeEnabledMatchersAsXML(@WillClose OutputStream out)",18,3,9,3,1
"edu.umd.cs.findbugs.cloud.AbstractCloud.getClassificationVariance(BugInstance b)",18,3,7,3,1
"edu.umd.cs.findbugs.detect.FindNonSerializableValuePassedToWriteObject.visitClassContext(ClassContext classContext)",18,3,7,3,1
"edu.umd.cs.findbugs.visitclass.AnnotationVisitor.visitAnnotation(@DottedClassName String annotationClass, Map<String,ElementValue> map, boolean runtimeVisible)",18,3,6,3,3
"edu.umd.cs.findbugs.detect.Stream.mightCloseStream(BasicBlock basicBlock, InstructionHandle handle, ConstantPoolGen cpg)",18,3,5,3,3
"edu.umd.cs.findbugs.ResourceTrackingDetector.buildResourceCollection(ClassContext classContext, Method method, ResourceTrackerType resourceTracker)",17,3,9,3,3
"edu.umd.cs.findbugs.gui2.NewProjectWizard.addNotify()",17,3,9,3,0
"edu.umd.cs.findbugs.ClassScreener.addAllowedPackage(String packageName)",17,3,8,3,1
"edu.umd.cs.findbugs.AbstractBugReporter.reportQueuedErrors()",17,3,7,3,0
"edu.umd.cs.findbugs.config.UserPreferences.removeProject(String projectName)",17,3,5,3,1
"edu.umd.cs.findbugs.ba.npe.TypeQualifierNullnessAnnotationDatabase.addMethodAnnotation(String cName, String mName, String sig, boolean isStatic, NullnessAnnotation annotation)",17,3,4,3,5
"edu.umd.cs.findbugs.FieldAnnotation.isRead(Instruction ins, ConstantPoolGen cpg)",17,3,3,3,2
"edu.umd.cs.findbugs.FieldAnnotation.isWrite(Instruction ins, ConstantPoolGen cpg)",17,3,3,3,2
"edu.umd.cs.findbugs.workflow.RejarClassesForAnalysis.embeddedNameMismatch(ZipFile zipInputFile, ZipEntry ze)",16,3,11,3,2
"edu.umd.cs.findbugs.log.Profiler$ClassNameComparator.compare(Class<?> c1, Class<?> c2)",16,3,6,3,2
"edu.umd.cs.findbugs.config.UserPreferences.enableAllDetectors(boolean enable)",16,3,5,3,1
"edu.umd.cs.findbugs.ba.ch.Subtypes2.addApplicationClass(XClass appXClass)",16,3,4,3,1
"edu.umd.cs.findbugs.model.ClassFeatureSet.transformClassName(String className)",16,3,4,3,1
"edu.umd.cs.findbugs.graph.AbstractDepthFirstSearch.getNextSearchTreeRoot()",16,3,4,3,0
"edu.umd.cs.findbugs.BugAccumulator.reportBug(BugInstance bug, Data d)",15,3,10,3,2
"edu.umd.cs.findbugs.ResourceTrackingDetector.mightCloseResource(ClassContext classContext, Method method, ResourceTrackerType resourceTracker)",15,3,8,3,3
