"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItemGroupLinkedByMix",14,1,1,1,2,2,1,4,0
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItemGroupLinkedByItems",14,1,1,1,2,2,1,4,0
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItemGroupLinkedBySubgroup",14,1,1,1,2,2,1,4,0
"com.trevisan.umovandroid.sync.extraction.VerbasExtractor",13,2,2,2,2,1,1,2,1
"com.trevisan.umovandroid.lib.expressions.operand.field.FieldManipulationException",13,2,2,2,0,0,48,1,4
"com.trevisan.umovandroid.error.UMovUncaughtExceptionHandler",13,2,2,2,2,1,1,2,1
"com.trevisan.umovandroid.service.LocationTypeService",13,2,2,2,4,2,1,3,0
"com.trevisan.umovandroid.service.DashboardService",13,2,2,2,4,2,2,3,0
"com.trevisan.umovandroid.component.filter.LoginUserInputFilter",13,2,2,3,2,0,1,3,0
"com.trevisan.umovandroid.component.filter.LoginWorkspaceInputFilter",13,2,2,3,2,0,1,3,0
"com.trevisan.umovandroid.model.SyncPackage",13,2,2,2,2,1,5,3,2
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItem",13,2,2,2,4,2,4,3,0
"com.trevisan.umovandroid.action.ActionActivityGoToOtherSectionAndCancelItem",13,2,1,2,3,2,1,3,0
"com.trevisan.umovandroid.action.ActionActivityLoginCommunicationTest",13,2,2,2,3,2,0,3,0
"com.trevisan.umovandroid.action.ActionTTImagePhotoOrDrawButtonAfterDelete",13,2,2,2,2,1,0,2,0
"com.trevisan.umovandroid.action.ActionActivityFieldsConsultationDone",13,2,1,2,3,2,1,3,0
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItemGroupFactory",13,1,1,4,1,1,1,1,0
"com.trevisan.umovandroid.view.ActivitySyncPhoto",13,1,1,1,4,3,0,4,1
"com.trevisan.umovandroid.model.Listable",12,7,7,7,2,0,5,0,0
"com.trevisan.umovandroid.language.DefaultLanguage",12,2,1,3,1,0,3,1,1
"com.trevisan.umovandroid.listdatasource.LocationListDataSource",12,2,1,2,2,1,1,2,0
"com.trevisan.umovandroid.listdatasource.PersonListDataSource",12,2,1,2,2,1,1,2,0
"com.trevisan.umovandroid.listdatasource.ItemListDataSource",12,2,1,2,2,1,1,2,0
"com.trevisan.umovandroid.listdatasource.TaskListDataSource",12,2,1,2,2,1,1,2,0
"com.trevisan.umovandroid.error.ActionException",12,2,2,2,1,1,0,2,1
"com.trevisan.umovandroid.TTProgressBar",12,1,1,1,5,1,0,2,0
"com.trevisan.umovandroid.imageloader.ImageLoaderDelegate",11,4,4,4,4,0,1,0,0
"com.trevisan.umovandroid.graphql.response.ActivityHistoricalResponse",11,2,2,2,1,0,0,0,1
"com.trevisan.umovandroid.service.LocationQueryForNewTaskService",11,2,2,2,1,1,3,1,1
"com.trevisan.umovandroid.model.sync.SyncOptions",11,2,2,2,1,0,9,0,1
"com.trevisan.umovandroid.action.ActionActivityFieldsSaveAndFinalizeActivity",11,2,1,2,1,0,1,1,0
"com.trevisan.umovandroid.view.lib.ViewController",11,2,2,2,1,0,16,0,1
"com.trevisan.umovandroid.util.XMLUtils",11,1,1,1,2,0,0,0,0
"com.trevisan.umovandroid.model.eca.binder.SectionBinder",11,1,1,1,1,0,0,1,0
"com.trevisan.umovandroid.model.eca.binder.ItemBinder",11,1,1,1,1,0,0,1,0
"com.trevisan.umovandroid.model.eca.binder.ActivityBinder",11,1,1,1,1,0,0,1,0
"com.trevisan.umovandroid.action.ActionManualSync",11,1,1,1,3,2,6,3,0
"com.trevisan.umovandroid.component.GeocoordinateCaptureCallback",10,6,6,6,1,0,7,0,0
"com.trevisan.umovandroid.service.retroalimentation.EntityUpdater",10,5,5,5,2,1,1,1,0
"com.trevisan.umovandroid.fragment.materialdesign.FragmentInterface",10,5,5,5,0,0,3,0,2
"com.trevisan.umovandroid.eca.business.EcaFlowBehavior",10,3,3,3,4,1,15,1,0
"com.trevisan.umovandroid.graphql.response.ActivityHistoricalWrapperResponse",10,2,2,2,0,0,2,0,1
"com.trevisan.umovandroid.graphql.request.ActivityHistoricalWrapperRequest",10,2,2,2,0,0,0,0,1
"com.trevisan.umovandroid.model.onlinequery.FormOnlineQuery",10,2,2,2,0,0,1,1,1
"com.trevisan.umovandroid.expressions.ExpressionLogWriter",10,1,1,1,3,2,1,3,0
"com.trevisan.umovandroid.sync.extraction.NewLocationExtractor",10,1,1,1,1,1,1,2,0
"com.trevisan.umovandroid.util.mask.ConfigureMaskOnField",10,1,1,3,1,0,2,0,0
"com.trevisan.umovandroid.view.larepublica.FooterViewHolder",10,1,1,1,2,0,5,1,1
"com.trevisan.umovandroid.view.drawable.ButtonBackgroundSelectorUMovTheme20",10,1,1,1,2,1,1,2,0
"com.trevisan.umovandroid.listener.LineBreakFocusChangeListener",10,1,1,2,2,0,1,1,0
"com.trevisan.umovandroid.sync.SyncListener",9,4,4,4,2,2,18,2,0
"com.trevisan.umovandroid.AccessLinkReceiver",9,1,1,1,3,0,0,1,0
"com.trevisan.umovandroid.service.DeletedTaskService",9,1,1,1,3,2,2,3,0
"com.trevisan.umovandroid.model.eca.EcaByFieldEvent",9,1,1,1,2,2,1,3,0
"com.trevisan.umovandroid.model.eca.ActionByField",9,1,1,1,1,1,1,2,0
"com.trevisan.umovandroid.view.InvisibleActivity",9,1,1,1,2,1,0,2,0
"com.trevisan.umovandroid.Version",9,0,0,1,0,0,9,0,6
"com.trevisan.umovandroid.lib.util.CustomFieldType",9,0,0,1,0,0,3,0,6
"com.trevisan.umovandroid.component.input.InputMethodInterface",8,4,4,4,1,0,7,0,0
"com.trevisan.umovandroid.dao.listener.DeletionListener",8,4,4,4,1,0,2,0,0
"com.trevisan.umovandroid.listener.ItemsLoadListener",8,3,3,3,2,1,3,1,0
"com.trevisan.umovandroid.fragment.ITaskFragmentBehavior",8,3,3,3,2,1,2,1,0
"com.trevisan.umovandroid.eca.business.LocalConnectorImpl",8,1,1,1,2,0,0,1,0
"com.trevisan.umovandroid.eca.event.EcaPlatformEventBeforeFinalizeActivity",8,1,1,1,1,1,1,2,0
"com.trevisan.umovandroid.eca.event.EcaPlatformEventAfterStartActivity",8,1,1,1,1,1,1,2,0
"com.trevisan.umovandroid.service.TaskConferenceService",8,1,1,1,2,1,4,2,0
"com.trevisan.umovandroid.action.acceleratedactivity.ActionExecuteAcceleratedActivity4",8,1,1,1,2,1,1,2,0
"com.trevisan.umovandroid.graphql.GraphQLRequest",7,2,2,2,2,0,1,0,0
"com.trevisan.umovandroid.component.materialdesign.UpdateViewFromHorizontalScrollViewInterface",7,2,2,2,1,0,1,0,0
"com.trevisan.umovandroid.eca.event.EcaByFieldPlatformEvent",7,1,1,1,0,0,1,1,0
"com.trevisan.umovandroid.eca.event.EcaPlatformEventOnShareDataOfDataCheckActivity",7,1,1,1,1,1,1,2,0
"com.trevisan.umovandroid.eca.event.EcaPlatformEventAfterFinalizeTask",7,1,1,1,1,1,1,2,0
"com.trevisan.umovandroid.eca.event.EcaPlatformEventAfterLogin",7,1,1,1,1,1,2,2,0
"com.trevisan.umovandroid.pushnotification.PushNotification",7,0,0,1,0,0,1,0,4
"com.trevisan.umovandroid.imageloader.ImageLoaderListener",6,3,3,3,0,0,14,0,0
"com.trevisan.umovandroid.component.chromecustomtabs.ChromeServiceConnectionCallback",6,2,2,2,1,0,1,0,0
"com.trevisan.umovandroid.sync.MediaCallbackToShowStatusOnTasksScreen",5,2,2,2,0,0,2,0,0
"com.trevisan.umovandroid.adapter.ListAdapterListener",5,2,2,2,0,0,0,0,0
"com.trevisan.umovandroid.model.interfaces.AutoIncrementIndex",5,2,2,2,0,0,10,0,0
"com.trevisan.umovandroid.dao.listener.CreateListener",5,2,2,2,0,0,2,0,0
"com.trevisan.umovandroid.action.ActionVerifyGeoLocationProvidersListener",5,2,2,2,0,0,0,0,0
"com.trevisan.umovandroid.view.lib.ValueChangedByUserOrExpressionValue",5,2,2,2,0,0,2,0,0
"com.trevisan.umovandroid.view.ISearchItemsRequestFocus",5,2,2,2,0,0,4,0,0
"com.trevisan.umovandroid.adapter.ActionListBaseAdapterInterface",5,1,1,1,1,0,2,0,0
"com.trevisan.umovandroid.action.constraint.ActionConstraint",5,1,1,1,1,1,12,1,0
"com.trevisan.umovandroid.view.actionbar.OnActionBarSearchListener",5,1,1,1,1,0,0,0,0
"com.trevisan.umovandroid.log.UMovLogTag",5,0,0,1,0,0,23,0,2
"com.trevisan.umovandroid.sync.extraction.ExtractionListener",4,1,1,1,0,0,2,0,0
"com.trevisan.umovandroid.sync.MediaSyncListener",4,1,1,1,0,0,0,0,0
"com.trevisan.umovandroid.lib.expressions.parser.OnListItemRemovedListener",4,1,1,1,0,0,0,0,0
"com.trevisan.umovandroid.lib.media.MediaPlayer",4,1,1,1,0,0,1,0,0
"com.trevisan.umovandroid.lib.Version",4,0,0,1,0,0,0,0,1
"com.trevisan.umovandroid.lib.expressions.parser.ExpressionTerminatedException",3,0,0,1,0,0,0,1,0
"com.trevisan.umovandroid.lib.expressions.operand.item.NoCurrentItemException",3,0,0,1,0,0,1,1,0
