"method","loc","cyclo","calls","nbd","param"
"br.com.trevisantecnologia.centerweb.service.GraphicGroupService.findAvailableGroupsBy(GraphicEntity entity, Long referenceId)",30,7,24,1,2
"br.com.trevisantecnologia.centerweb.service.AppearanceService.storeImagesOnS3(final Appearance appearance)",27,7,32,1,1
"br.com.trevisantecnologia.centerweb.service.ServiceLocalTeamService.setDefaultValues(Long id, ServiceLocalTeam entity)",22,7,16,1,2
"br.com.trevisantecnologia.centerweb.dao.impl.ItemHibernateDaoImpl.getFilteredList(Item item)",20,7,28,1,1
"br.com.trevisantecnologia.centerweb.formula.builders.LogicalToActivityBuilder.buildFunctionFirstStrategy()",18,7,7,1,0
"br.com.trevisantecnologia.centerweb.controller.PasswordChangeController.validadeBeforeChangePasssword(String currentPassword, String newPassword, String confirmNewPassword)",17,7,12,1,3
"br.com.trevisantecnologia.centerweb.service.WorkspaceService.validatePassword(WorkspaceRequest workspace)",15,7,16,1,1
"br.com.trevisantecnologia.centerweb.helper.CustomFieldGenerateFieldIdHelper.returnFieldIdentifier(CustomField customField)",13,7,15,1,1
"br.com.trevisantecnologia.centerweb.model.Workday.getAllFilledTimes()",22,7,6,0,0
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.verifyExpressionsFlow(final ExpressionsFlow expressionsFlow, final String messagePrefix)",44,6,8,8,2
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.saveSchedule(final Long scheduleSituationId, final boolean saveHistoricals, final List<ExecutionValue> filledItems)",42,6,27,8,3
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.executePreFieldExpressions(final ActivityHistory activityHistory, final Section currentSection, final Long currentItemId)",29,6,19,8,3
"br.com.trevisantecnologia.centerweb.util.ExecutionUtils.assignFieldsWithExpressions(final ExecutionActivity execution, final ExpressionParser expressionParser, final Activity activity)",18,6,8,7,3
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.FieldManagerImpl.getSectionFieldById(final int fieldId, boolean throwAmbiguityError)",22,6,5,5,2
"br.com.trevisantecnologia.centerweb.service.ActivityService.setDefaultValues(Long id, Activity activity)",20,6,11,5,2
"br.com.trevisantecnologia.centerweb.service.ActivityService.getAvailableAncestorSections(Activity activity, Section section)",19,6,12,5,2
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.isHistoryItemFilled(ActivityHistoryItem historyItem, List<ExecutionValue> sectionItemsFilled)",17,6,11,5,2
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.verifyServiceLocalLimitIsReached(ServiceLocal local)",17,6,11,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.setScheduleActivities(Schedule schedule)",15,6,13,5,1
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.insertingOrActivatingServiceLocal(ServiceLocal local)",9,6,7,5,1
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDao.addBetweenToCriteria(Field field, Object exampleInstance, Criteria criteria)",28,6,23,4,3
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDao.setClientId(Criteria criteria)",16,6,9,4,1
"br.com.trevisantecnologia.centerweb.service.ScheduleNotificationService.bulidAgentIdList(List<Agent> agents)",15,6,10,4,1
"br.com.trevisantecnologia.centerweb.service.GeoCoordinateService.verifyGeoCoordinateIsValid(GeoCoordinate geoCoordinate)",14,6,9,4,1
"br.com.trevisantecnologia.centerweb.service.GeoCoordinateService.agentIsValid(GeoCoordinate resource)",6,6,8,4,1
"br.com.trevisantecnologia.centerweb.api.ApiQueryStringData.setFieldParameter(Object instance, Long customEntityId, String fieldName, String fieldValue)",32,6,11,3,4
"br.com.trevisantecnologia.centerweb.controller.ActivityController.form(Activity activity)",31,6,52,3,1
"br.com.trevisantecnologia.centerweb.geo.router.UFRGSRouter.buildRoutingImplementation(Routing<P> routing)",26,6,22,3,1
"br.com.trevisantecnologia.centerweb.controller.DictionaryController.save(String dictionaryStructureJson)",26,6,16,3,1
"br.com.trevisantecnologia.centerweb.controller.ActivityController.persist(Activity activity)",25,6,21,3,1
"br.com.trevisantecnologia.centerweb.controller.AjaxResponseController.response(final AjaxResponse ajaxResponse)",19,6,14,3,1
"br.com.trevisantecnologia.centerweb.service.CustomFieldService.findWhereFieldIsUsedInFormulas(CustomField customField)",19,6,7,3,1
"br.com.trevisantecnologia.centerweb.api.service.ApiActivityHistoryCreationService.verifySection(ApiSection apiSection, ApiActivity apiActivity)",18,6,20,3,2
"br.com.trevisantecnologia.centerweb.controller.RouterPopupController.buildAgentsRouteData(Long[] agentsIds)",18,6,9,3,1
"br.com.trevisantecnologia.centerweb.controller.ExporterController.validate(Character exportLayoutType, Long exportLayoutId)",16,6,9,3,2
"br.com.trevisantecnologia.centerweb.helper.FieldCustomSettingViewHelper.getDefaultValues(final Object entity, final UserSettings userSettings)",15,6,21,3,2
"br.com.trevisantecnologia.centerweb.serialization.ApiTeamViewConverter.writeAgents(List<AgentTeam> agents, HierarchicalStreamWriter writer, MarshallingContext context)",15,6,11,3,3
"br.com.trevisantecnologia.centerweb.controller.SectionController.verifyListItems(Section section, String[] listItems)",14,6,6,3,2
"br.com.trevisantecnologia.centerweb.model.AccessRole.hasModulePermission(ModuleResources moduleResource, String resource, String action)",13,6,7,3,3
"br.com.trevisantecnologia.centerweb.sessionScoped.SessionScopedTest.verifyAllAttributesAreSerializableInNode(Node node)",12,6,11,3,1
"br.com.trevisantecnologia.centerweb.helper.FieldCustomSettingViewHelper.isFieldReadonly(final String logicalFieldName, final UserSettings userSettings, final Boolean isEdit)",12,6,3,3,3
"br.com.trevisantecnologia.centerweb.service.IdiomEntryService.updateOtherValues(final Boolean updateOtherValues, final String affectedEntries, IdiomEntrySmartValue idiomEntrySmartValue, IdiomEntry idiomEntry)",11,6,7,3,4
"br.com.trevisantecnologia.centerweb.service.AgentTeamService.applyTransientResponsibleAgents(List<Agent> selectedAgents, List<AgentTeam> responsibleAgents)",11,6,3,3,2
"br.com.trevisantecnologia.centerweb.model.Itinerary.hasOrigin(ItineraryActivityOrigin originType)",10,6,7,3,1
"br.com.trevisantecnologia.centerweb.service.GraphicService.containsAgent(Graphic graphic, Long agentId)",9,6,7,3,2
"br.com.trevisantecnologia.centerweb.api.controller.AbstractApiController.buildErrorMessage(String resourceName, Exception exception, Class serialization)",29,6,21,2,3
"br.com.trevisantecnologia.centerweb.geo.router.CabralRouter.orderByGreedyAlgorithm(String pointId, List<P> points, Routing<P> routing, DistanceMatrix distanceMatrix)",29,6,13,2,4
"br.com.trevisantecnologia.centerweb.geo.router.Router.route(String startPoint, List<P> points, Routing<P> routing)",29,6,9,2,3
"br.com.trevisantecnologia.centerweb.dao.impl.ServiceLocalHibernateDaoImpl.addAdditionalCriteria(Criteria criteria, ServiceLocal serviceLocal, SearchOptions options)",27,6,27,2,3
"br.com.trevisantecnologia.centerweb.controller.DashboardController.map(String groupType)",27,6,24,2,1
"br.com.trevisantecnologia.centerweb.service.ExportLayoutFieldService.extractExportLayoutFieldByType(ExportLayout exportLayout)",26,6,23,2,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiTokenController.generateToken(String data)",26,6,22,2,1
"br.com.trevisantecnologia.centerweb.api.interceptor.ApiAccessInterceptor.authenticateThroughtApiToken(InterceptorStack stack, ResourceMethod method, Object instance, String token)",25,6,10,2,4
"br.com.trevisantecnologia.centerweb.service.ConnectorService.getConnectorWithDefaultValues(Connector connector)",24,6,17,2,1
"br.com.trevisantecnologia.centerweb.util.SoyDataBuilder.fromInstance(Object instance, int deep)",24,6,12,2,2
"br.com.trevisantecnologia.centerweb.interceptor.CustomAppearanceInterceptor.defineCustomAppearance()",22,6,18,2,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImpl.findByForeignKeys(Section section, Item item)",21,6,27,2,2
"br.com.trevisantecnologia.centerweb.dao.GeoCoordinateDao.addAdditionalCriteria(Criteria criteria, GeoCoordinate geoCoordinate, SearchOptions options)",20,6,26,2,3
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingService.loadOriginGeocoordinate(ScheduleRoutingOrigin origin)",18,6,13,2,1
"br.com.trevisantecnologia.centerweb.api.service.ApiServiceLocalRoutingService.loadOriginGeocoordinate(ServiceLocalRoutingOrigin origin)",18,6,13,2,1
"br.com.trevisantecnologia.centerweb.exception.BusinessException.toApiErrorList()",18,6,12,2,0
"br.com.trevisantecnologia.centerweb.api.service.ApiScheduleRoutingService.validateAndLoadDependencies(List<Schedule> loadedSchedules, List<Schedule> requestSchedules)",17,6,9,2,2
"br.com.trevisantecnologia.centerweb.api.service.ApiServiceLocalRoutingService.validateAndLoadDependencies(List<ServiceLocal> serviceLocals, List<ServiceLocal> requestLocals)",17,6,9,2,2
"br.com.trevisantecnologia.centerweb.model.ExecutionActivity.getExecutionSectionById(final Long sectionId)",17,6,4,2,1
"br.com.trevisantecnologia.centerweb.service.ItemService.verifyItemsLimitIsReached(Item item)",15,6,10,2,1
"br.com.trevisantecnologia.centerweb.api.batch.service.AbstractApiBatchService.findCurrentEntity(T entity)",14,6,11,2,1
"br.com.trevisantecnologia.centerweb.util.Miscelaneous.generateArray(Random random, int length, int quantityOfZeros)",14,6,3,2,3
"br.com.trevisantecnologia.centerweb.dao.impl.SectionFieldHibernateDaoImpl.getFieldsOnlyMultipleList(SectionField sectionField, Long objectCode)",13,6,28,2,2
"br.com.trevisantecnologia.centerweb.dao.impl.SectionFieldHibernateDaoImpl.getFieldsWithRestriction(SectionField sectionField, Long objectCode, Criteria criteria)",12,6,21,2,3
"br.com.trevisantecnologia.centerweb.dao.impl.ServiceLocalHibernateDaoImpl.addLocalAndTeamCriterias(Criteria criteria, ServiceLocal instance)",12,6,18,2,2
"br.com.trevisantecnologia.centerweb.dao.impl.AgentHibernateDaoImpl.addLocalAndTeamCriterias(Criteria criteria, Agent instance)",12,6,17,2,2
"br.com.trevisantecnologia.centerweb.dao.ServiceLocalActivityDao.setFilter(ServiceLocalActivity filter, Criteria criteria)",12,6,11,2,2
"br.com.trevisantecnologia.centerweb.dao.impl.ScheduleTypeActivityDao.setFilter(ScheduleTypeActivity filter, Criteria criteria)",12,6,11,2,2
"br.com.trevisantecnologia.centerweb.util.RestrictionUtil.isPermissionActive(ModulePermissionsDTO permissionsDTO, ModuleResources moduleResource, String resource, String actions)",11,6,9,2,4
"br.com.trevisantecnologia.centerweb.service.ItineraryService.setItineraryServiceLocals(Itinerary itinerary, List<ItineraryServiceLocal> selectedServiceLocals)",9,6,7,2,2
"br.com.trevisantecnologia.centerweb.model.schedule.notification.ScheduleNotification.getAgentIdList(List<Agent> agents)",9,6,4,2,1
"br.com.trevisantecnologia.centerweb.helper.CustomFieldHelper.getCustomFieldById(String id, List<CustomField> customFieldList)",8,6,4,2,2
"br.com.trevisantecnologia.centerweb.api.batch.service.AbstractApiBatchService.buildIntegrationEntityModel(IntegrationEntityModel entity, AbstractService<?> serive)",7,6,6,2,2
"br.com.trevisantecnologia.centerweb.controller.ImportLayoutController.create(String entity, String prefix)",39,6,18,1,2
"br.com.trevisantecnologia.centerweb.chart.CustomStackedBarRenderer3D.getItemPaint(final int row, final int column)",33,6,23,1,2
"br.com.trevisantecnologia.centerweb.controller.ContactUsController.defineEmailRecipients(final ContactType contactType)",23,6,7,1,1
"br.com.trevisantecnologia.centerweb.interceptor.SearchInterceptor.doIntercept(final InterceptorStack stack, final ResourceMethod method, final Object instance)",21,6,17,1,3
"br.com.trevisantecnologia.centerweb.eca.connector.Connector.translateValue(Class<?> type, String value)",20,6,10,1,2
"br.com.trevisantecnologia.centerweb.dao.impl.ExportLayoutHibernateDaoImpl.findExportLayoutWithoutCRUDAndExecution(ExportLayout exampleLayout)",19,6,28,1,1
"br.com.trevisantecnologia.centerweb.service.AuthenticationService.validateLoginAttempt(Agent agent, String username)",18,6,7,1,2
"br.com.trevisantecnologia.centerweb.business.MediaValidator.verifyLimits(Media media)",15,6,11,1,1
"br.com.trevisantecnologia.centerweb.controller.MacroController.baseFieldList(String macroType, SectionField sectionField, Long objectCode, String formulaTypeValue)",14,6,11,1,4
"br.com.trevisantecnologia.centerweb.service.DataSetService.getByEntityAndId(FieldEntityType entityType, CustomEntity customEntity, Long id)",14,6,5,1,3
"br.com.trevisantecnologia.centerweb.service.DataSetService.getByEntityAndIdOrAlterantiveIdentifier(FieldEntityType entityType, CustomEntity customEntity, IntegrationEntityModel instance)",14,6,5,1,3
"br.com.trevisantecnologia.centerweb.business.MediaValidator.getMaxFileSizeLimit(Limit limit, MediaType type)",14,6,5,1,2
"br.com.trevisantecnologia.centerweb.service.DataSetService.findReferenceListEntries(FieldEntityType entityType, CustomEntity customEntity)",14,6,5,1,2
"br.com.trevisantecnologia.centerweb.validation.ItineraryRelationValidation.validateEntityBase(EntityModel<?> instance)",8,6,10,1,1
"br.com.trevisantecnologia.centerweb.api.batch.service.AbstractApiBatchInsertService.buildIntegrationEntityModel(IntegrationEntityModel entity, AbstractService<?> serive)",7,6,6,1,2
"br.com.trevisantecnologia.centerweb.controller.recaptcha.FeatureToggleResult.equals(Object obj)",14,6,2,0,1
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.openSection(final List<ExecutionValue> executionValues, Long previousSectionId, final Long sectionId)",27,5,21,8,3
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionController.executePostFieldExpressions(final ActivityHistory activityHistory, final Section currentSection, final Long currentItemId)",23,5,20,8,3
"br.com.trevisantecnologia.centerweb.util.ExecutionUtils.getFilteredSection(final ExecutionActivity execution, final Long sectionId, final String itemDescription, final Long subGroupId, final Long itemCategoryId)",25,5,19,7,5
"br.com.trevisantecnologia.centerweb.util.ExecutionUtils.assignFilterableSections(final ExecutionActivity execution)",15,5,9,7,1
"br.com.trevisantecnologia.centerweb.util.ExecutionUtils.compareItemCategory(final Long itemCategoryId, final Item item)",15,5,6,7,2
"br.com.trevisantecnologia.centerweb.util.ExecutionUtils.compareSubGroup(final Long subGroupId, final Item item)",15,5,6,7,2
"br.com.trevisantecnologia.centerweb.util.Utilities.replaceDeniedCharactersFromString(final String str, final Boolean replaceSpaces, final Boolean notStartWithNumber)",35,5,5,6,3
"br.com.trevisantecnologia.centerweb.util.Utilities.getContains(final Object[] array, final Object value)",13,5,1,6,2
"br.com.trevisantecnologia.centerweb.service.ServiceLocalService.getProtocolForLocals(Long[] ids)",39,5,43,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.getProtocolGroupedBySituation(List<Schedule> list)",34,5,53,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.getProtocolGroupedByAgent(List<Schedule> list)",34,5,49,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.validateActivitiesRelationship(Schedule schedule, List<String> constraints)",27,5,16,5,2
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalController.saveServiceLocal(ServiceLocal serviceLocal, List<CustomField> customFields)",22,5,22,5,2
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryService.setDefaultValues(Long id, ActivityHistory activityHistory)",20,5,13,5,2
"br.com.trevisantecnologia.centerweb.service.ScheduleService.situationAllowEdition(Schedule schedule)",20,5,13,5,1
"br.com.trevisantecnologia.centerweb.service.ActivityService.flagActivityExportLayoutsLikeOutdated(Activity activity)",18,5,5,5,1
"br.com.trevisantecnologia.centerweb.validation.CustomBeanValidator.checkTimeField(Field field, Object instance, List<Message> errors)",14,5,10,5,3
"br.com.trevisantecnologia.centerweb.service.ScheduleService.validateConsistencyPeriod(LocalDate initialDate, LocalDate finalDate, MessagePool messagePool)",14,5,7,5,3
"br.com.trevisantecnologia.centerweb.geo.geocoder.Base64.getAlphabet(int options)",14,5,0,5,1
"br.com.trevisantecnologia.centerweb.geo.geocoder.Base64.getDecodabet(int options)",14,5,0,5,1
"br.com.trevisantecnologia.centerweb.service.ScheduleService.isDuplicateActivityRelationship(List<Activity> activitiesRelationship)",11,5,5,5,1
"br.com.trevisantecnologia.centerweb.validation.CustomBeanValidator.checkCustomValidations(Object instance, List<Message> errors)",9,5,6,5,2
"br.com.trevisantecnologia.centerweb.service.ActivityHistoryItemService.formatMultipleListHistoricFieldValue(final ActivityHistoryItem activityHistoryItem)",50,5,17,4,1
"br.com.trevisantecnologia.centerweb.service.GeoCoordinateService.mountProtocolNew(final List<ViewMap> list, final int type, boolean ignoreInvalids)",41,5,32,4,3
"br.com.trevisantecnologia.centerweb.service.SectionFieldService.getFieldTypeList()",30,5,21,4,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleController.doSearch(Schedule schedule, Long filterId, Activity activity, String genericFilter)",25,5,16,4,4
